Generation	Identity	Population	Frequency	Group_id	Unique_id
96.0	genotype-green	0.5	0.0048543689320388345	genotype-greena	genotype-greena_96
96.0	genotype-orange	0.0	0.0	genotype-orange	genotype-orange_96
96.0	genotype-orange	0.0	0.0	genotype-orangea	genotype-orangea_96
96.0	genotype-red	0.5	0.0048543689320388345	genotype-reda	genotype-reda_96
96.0	genotype-0	0.0	0.0	genotype-0a	genotype-0a_96
97.0	genotype-0	0.0	0.0	genotype-0	genotype-0_97
97.0	genotype-red	0.5	0.0048543689320388345	genotype-red	genotype-red_97
97.0	genotype-green	0.5	0.0048543689320388345	genotype-green	genotype-green_97
97.0	genotype-aqua	0.5	0.0048543689320388345	genotype-aqua	genotype-aqua_97
97.0	genotype-sienna	50.0	0.4854368932038835	genotype-sienna	genotype-sienna_97
97.0	genotype-sienna	50.0	0.4854368932038835	genotype-siennaa	genotype-siennaa_97
97.0	genotype-orchid	0.0	0.0	genotype-orchid	genotype-orchid_97
97.0	genotype-orchid	0.0	0.0	genotype-orchida	genotype-orchida_97
97.0	genotype-aqua	0.5	0.0048543689320388345	genotype-aquaa	genotype-aquaa_97
97.0	genotype-green	0.5	0.0048543689320388345	genotype-greena	genotype-greena_97
97.0	genotype-orange	0.0	0.0	genotype-orange	genotype-orange_97
97.0	genotype-orange	0.0	0.0	genotype-orangea	genotype-orangea_97
97.0	genotype-red	0.5	0.0048543689320388345	genotype-reda	genotype-reda_97
97.0	genotype-0	0.0	0.0	genotype-0a	genotype-0a_97
98.0	genotype-0	0.0	0.0	genotype-0	genotype-0_98
98.0	genotype-red	0.5	0.0048543689320388345	genotype-red	genotype-red_98
98.0	genotype-green	0.5	0.0048543689320388345	genotype-green	genotype-green_98
98.0	genotype-aqua	0.5	0.0048543689320388345	genotype-aqua	genotype-aqua_98
98.0	genotype-sienna	50.0	0.4854368932038835	genotype-sienna	genotype-sienna_98
98.0	genotype-sienna	50.0	0.4854368932038835	genotype-siennaa	genotype-siennaa_98
98.0	genotype-orchid	0.0	0.0	genotype-orchid	genotype-orchid_98
98.0	genotype-orchid	0.0	0.0	genotype-orchida	genotype-orchida_98
98.0	genotype-aqua	0.5	0.0048543689320388345	genotype-aquaa	genotype-aquaa_98
98.0	genotype-green	0.5	0.0048543689320388345	genotype-greena	genotype-greena_98
98.0	genotype-orange	0.0	0.0	genotype-orange	genotype-orange_98
98.0	genotype-orange	0.0	0.0	genotype-orangea	genotype-orangea_98
98.0	genotype-red	0.5	0.0048543689320388345	genotype-reda	genotype-reda_98
98.0	genotype-0	0.0	0.0	genotype-0a	genotype-0a_98
99.0	genotype-0	0.0	0.0	genotype-0	genotype-0_99
99.0	genotype-red	0.5	0.0048543689320388345	genotype-red	genotype-red_99
99.0	genotype-green	0.5	0.0048543689320388345	genotype-green	genotype-green_99
99.0	genotype-aqua	0.5	0.0048543689320388345	genotype-aqua	genotype-aqua_99
99.0	genotype-sienna	50.0	0.4854368932038835	genotype-sienna	genotype-sienna_99
99.0	genotype-sienna	50.0	0.4854368932038835	genotype-siennaa	genotype-siennaa_99
99.0	genotype-orchid	0.0	0.0	genotype-orchid	genotype-orchid_99
99.0	genotype-orchid	0.0	0.0	genotype-orchida	genotype-orchida_99
99.0	genotype-aqua	0.5	0.0048543689320388345	genotype-aquaa	genotype-aquaa_99
99.0	genotype-green	0.5	0.0048543689320388345	genotype-greena	genotype-greena_99
99.0	genotype-orange	0.0	0.0	genotype-orange	genotype-orange_99
99.0	genotype-orange	0.0	0.0	genotype-orangea	genotype-orangea_99
99.0	genotype-red	0.5	0.0048543689320388345	genotype-reda	genotype-reda_99
99.0	genotype-0	0.0	0.0	genotype-0a	genotype-0a_99
100.0	genotype-0	0.0	0.0	genotype-0	genotype-0_100
100.0	genotype-red	0.5	0.0048543689320388345	genotype-red	genotype-red_100
100.0	genotype-green	0.5	0.0048543689320388345	genotype-green	genotype-green_100
100.0	genotype-aqua	0.5	0.0048543689320388345	genotype-aqua	genotype-aqua_100
100.0	genotype-sienna	50.0	0.4854368932038835	genotype-sienna	genotype-sienna_100
100.0	genotype-sienna	50.0	0.4854368932038835	genotype-siennaa	genotype-siennaa_100
100.0	genotype-orchid	0.0	0.0	genotype-orchid	genotype-orchid_100
100.0	genotype-orchid	0.0	0.0	genotype-orchida	genotype-orchida_100
100.0	genotype-aqua	0.5	0.0048543689320388345	genotype-aquaa	genotype-aquaa_100
100.0	genotype-green	0.5	0.0048543689320388345	genotype-greena	genotype-greena_100
100.0	genotype-orange	0.0	0.0	genotype-orange	genotype-orange_100
100.0	genotype-orange	0.0	0.0	genotype-orangea	genotype-orangea_100
100.0	genotype-red	0.5	0.0048543689320388345	genotype-reda	genotype-reda_100
100.0	genotype-0	0.0	0.0	genotype-0a	genotype-0a_100
